Population;Cycle;Group;Hatch_Date;Data_Date;Age_Days;Indv_Weight;Mean_Length;Length StdDev;Length CoeffVar;Min Length;Max Length;Mean_Width;Width StdDev;Width CoeffVar;Min Width;Max Width;Mean_Area;Area StdDev;Area CoeffVar;Mean_L/W Ratio;L/W Ratio StdDev;L/W Ratio CoeffVar;Min L/W Ratio;Max L/W Ratio;Mean_Circularity;Min Circularity;Max Circularity;Greyness_I-Mean;Instar;Note;;;;;;;;;;;;;;;;;;
SC;C2;P2;2023-03-31;2023-05-08;38;0.1275;19.8;;;;;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SC;C2;P2;2023-03-31;2023-05-08;38;0.1313;20;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SC;C2;P2;2023-03-31;2023-05-08;38;0.1191;19;;;;;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SM;C1;P1;2023-04-05;2023-05-08;33;0.1941;22;;;;;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SM;C1;P1;2023-04-05;2023-05-08;33;0.176;21.7;;;;;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SM;C1;P1;2023-04-05;2023-05-08;33;0.1877;22.3;;;;;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P1;2023-04-12;2023-05-08;26;0.1369;21;;;;;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P1;2023-04-12;2023-05-08;26;0.1485;19.8;;;;;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P1;2023-04-12;2023-05-08;26;0.1334;22.5;;;;;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-08;24;0.1153;18.3;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-08;24;0.1058;18;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-08;24;0.1086;18;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-08;19;0.0924;17.5;;;;;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-08;19;0.0844;16.5;;;;;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-08;19;0.0951;18;;;;;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P1;2023-04-12;2023-05-10;28;0.1811;23.3;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P1;2023-04-12;2023-05-10;28;0.1544;21.2;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P1;2023-04-12;2023-05-10;28;0.137;21.3;;;;;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-10;26;0.1533;20.7;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-10;26;0.1573;19.5;;;;;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-10;26;0.1562;20.6;;;;;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-10;26;0.1823;19.8;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-10;26;0.1816;21.2;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-10;26;0.1787;20.7;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-10;26;0.1379;18.5;;;;;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-10;26;0.1404;18.7;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-10;26;0.1298;18.6;;;;;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-10;28;0.1655;21;;;;;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-10;28;0.1701;19.8;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-10;28;0.1641;20.5;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-10;21;0.1111;18.2;;;;;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-10;21;0.1059;17;;;;;4.4;;;;;;;;;;;;;;;;;;;;;; ;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-10;21;0.1192;18.8;;;;;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P1;2023-04-12;2023-05-12;30;0.1391;20;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P1;2023-04-12;2023-05-12;30;0.1779;23.3;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P1;2023-04-12;2023-05-12;30;0.139;18.2;;;;;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-12;28;0.1818;21.2;;;;;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-12;28;0.1781;20.5;;;;;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-12;28;0.1821;21.33;;;;;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-12;28;0.2206;23;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-12;28;0.2164;23;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-12;28;0.2115;21.8;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-12;28;0.1569;18.8;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-12;28;0.1525;19;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-12;28;0.1569;19.2;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-12;30;0.1813;21.7;;;;;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-12;30;0.1764;19.2;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-12;30;0.1815;21.5;;;;;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-12;23;0.1129;20.3;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-12;23;0.1129;20.2;;;;;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-12;23;0.1149;19;;;;;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P1;2023-04-12;2023-05-15;33;0.1209;18.3;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P1;2023-04-12;2023-05-15;33;0.116;19.5;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P1;2023-04-12;2023-05-15;33;0.1236;18.5;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-15;31;0.2012;21.8;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-15;31;0.1869;23.1;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-15;31;0.1951;22.8;;;;;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-15;31;0.2076;22;;;;;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-15;31;0.2165;21.5;;;;;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-15;31;0.2043;21.3;;;;;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-15;31;0.1699;20.2;;;;;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-15;31;0.1742;19.9;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-15;31;0.1607;20.8;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-15;33;0.1969;22.7;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-15;33;0.1981;20.7;;;;;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-15;33;0.1667;21.2;;;;;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-15;26;0.1363;19.3;;;;;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-15;26;0.138;20.7;;;;;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-15;26;0.1271;17.3;;;;;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-17;33;0.1699;23.5;;;;;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-19;35;0.205;23.3;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-17;33;0.1769;23.3;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-19;35;0.1767;23.2;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-17;33;0.1643;20.8;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-19;35;0.1755;22.7;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-17;33;0.2118;22;;;;;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-19;35;0.2165;22;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-17;33;0.2136;21.5;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-19;35;0.2136;23;;;;;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-17;33;0.2143;21.3;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-19;35;0.2179;21.8;;;;;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-17;33;0.1664;20.2;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-19;35;0.1817;22.3;;;;;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-17;33;0.1627;20.7;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-19;35;0.1832;22;;;;;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-17;33;0.1575;21.3;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-19;35;0.1636;21.3;;;;;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-17;35;0.1774;20.5;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-19;37;0.1971;22.5;;;;;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-17;35;0.1894;23;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-19;37;0.2074;22;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-17;35;0.1638;20.3;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-19;37;0.1943;22;;;;;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-17;28;0.1164;19.2;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-19;30;0.1184;19;;;;;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-17;28;0.1124;20.5;;;;;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-19;30;0.1215;19;;;;;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-17;28;0.1136;18.5;;;;;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-19;30;0.1197;18.3;;;;;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-24;35;0.10838;16;;;;;5.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-24;35;0.10516;15.93;;;;;5.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-24;35;0.10438;15.67;;;;;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-24;40;0.12025;18.5;;;;;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-24;40;0.13525;19.5;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-24;40;0.12175;18.5;;;;;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-24;40;0.18953;17.6;;;;;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-24;40;0.1997;18.8;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-24;40;0.17788;18;;;;;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-24;40;0.14763;17.9;;;;;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-24;40;0.15316;17.6;;;;;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-24;40;0.152;17.6;;;;;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-26;37;0.11463;16;;;;;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-26;42;0.15262;18.1;;;;;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-26;42;0.20811;19.3;;;;;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-26;42;0.14422;17.2;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-29;40;0.11;5.3;;;;;1.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-29;45;0.17291;19.6;;;;;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-29;45;0.14706;17.1;;;;;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-29;45;0.14815;19;;;;;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-24;35;0.10838;15.9;;;11;21.6;5.7;;;3.8;10;58.7;;;2.9;;;1.3;3.7;2.2;2;4.3;;;Min Length;Max Length;ØWidth;Width ±95%;Coeff. Var. Width;Min Width;Max Width;ØArea;Area ±95%;Coeff. Var. Area;ØL/W Ratio;L/W Ratio ±95%;Coeff. Var. L/W Ratio;Min L/W Ratio;Max L/W Ratio;ØCircularity;Min Circularity;Max Circularity;Ø I-Mean
U;C1;P1;2023-04-19;2023-05-24;35;0.10838;16.1;;;11.9;19.4;5.4;;;3.4;8.9;59.7;;;3.1;;;1.8;3.9;2.2;1.9;2.7;;;9.2;14.5;5.1;2.6;25.4;3;7.8;40.8;17.1;20.9;2.6;1.3;24.5;1.2;3.8;2;1.7;2.5;49.82580052
U;C1;P1;2023-04-19;2023-05-24;35;0.10838;16;;;9.1;19.4;5.3;;;3.5;8.1;58.3;;;3.1;;;1.2;3.8;2.2;1.9;2.8;;;;;;;;;;;;;;;;;;;;;
U;C1;P2;2023-04-19;2023-05-24;35;0.10516;16.1;;;12.5;20.4;5.3;;;3.7;8.3;58.2;;;3.1;;;1.5;4;2.2;1.9;3.8;;;;;;;;;;;;;;;;;;;;;
U;C1;P2;2023-04-19;2023-05-24;35;0.10516;15.8;;;11.2;18.7;5.1;;;4;6.4;57.3;;;3.1;;;2.1;3.7;2.2;1.8;2.6;;;;;;;;;;;;;;;;;;;;;
U;C1;P2;2023-04-19;2023-05-24;35;0.10516;15.9;;;11.9;18.5;5.1;;;3.4;7.1;58.4;;;3.2;;;2.3;3.7;2.1;1.9;2.6;;;;;;;;;;;;;;;;;;;;;
U;C1;P3;2023-04-19;2023-05-24;35;0.1075;15.3;;;10;19.4;5.7;;;3.8;8.7;55.5;;;2.8;;;1.4;3.7;2.2;1.7;2.8;;;;;;;;;;;;;;;;;;;;;
U;C1;P3;2023-04-19;2023-05-24;35;0.10921;15.7;;;8.6;19.6;5.7;;;3.9;12.3;58.8;;;2.9;;;1.1;4.1;2.2;1.9;3.8;;;;;;;;;;;;;;;;;;;;;
U;C1;P3;2023-04-19;2023-05-24;35;0.1075;16;;;12.2;19;5.4;;;4;11.9;58.5;;;3;;;1.4;3.7;2.2;1.8;3.7;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-24;40;0.1924;18.5;;;14.6;21.5;6.9;;;5.4;9.2;81.8;;;2.8;;;1.7;3.7;2.2;1.9;2.6;;;;;;;;;;;;;;;;;;;;;
AA;C2;P2;2023-04-14;2023-05-24;40;0.20808;19.5;;;14.6;24.7;7;;;5.4;10.3;87.8;;;2.9;;;1.6;3.5;2.2;2;2.4;;;;;;;;;;;;;;;;;;;;;
AA;C2;P3;2023-04-14;2023-05-24;40;0.1948;18.5;;;12.8;24.6;6.5;;;4.7;10;78.6;;;2.9;;;1.3;3.7;2.2;1.9;2.6;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-24;40;0.18953;17.6;;;12.6;23;6.8;;;5.2;10.1;79.4;;;2.6;;;1.4;3.6;2.1;1.8;2.4;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-24;40;0.1997;18.8;;;13.5;24.2;7;;;5.5;10.7;87.6;;;2.7;;;1.3;3.8;2.1;1.9;2.4;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-24;42;0.17788;18;;;14.4;21.7;6.8;;;4.7;8.7;81.9;;;2.7;;;1.7;3.7;2.1;1.8;2.5;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-24;40;0.14763;17.9;;;14.2;22.6;5.8;;;4.3;7.4;74.8;;;3.1;;;2.5;3.8;2.1;1.8;2.5;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-24;40;0.15316;17.6;;;14.1;21.4;6.5;;;4.7;10.1;75.4;;;2.8;;;1.4;3.3;2.1;2;2.4;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-24;42;0.152;17.6;;;14.3;21.3;6.1;;;4.8;7.8;75.7;;;2.9;;;2.1;3.5;2;1.9;2.2;;;;;;;;;;;;;;;;;;;;;
NM;C1;P2;2023-05-14;2023-05-24;10;0.01346;7.4;;;4.9;9.6;3;;;1.8;6.5;13.2;;;2.7;;;1.1;3.8;2.1;1.9;2.4;;;;;;;;;;;;;;;;;;;;;
NM;C1;P2;2023-05-14;2023-05-24;10;0.01346;7.6;;;5.4;9.5;2.8;;;1.8;5.2;13.2;;;2.9;;;1.3;4.1;2.1;1.8;2.9;;;;;;;;;;;;;;;;;;;;;
NM;C1;P2;2023-05-14;2023-05-24;10;0.01321;7.7;;;5.9;10.1;2.6;;;1.9;4.2;13.2;;;3;;;1.5;3.7;2.1;1.8;2.4;;;;;;;;;;;;;;;;;;;;;
NM;C1;P1;2023-05-14;2023-05-24;10;0.01328;7.7;;;5.6;10.2;2.8;;;2;4.2;13.8;;;2.9;;;1.4;3.7;2.1;1.8;2.4;;;;;;;;;;;;;;;;;;;;;
NM;C1;P1;2023-05-14;2023-05-24;10;0.01305;7.7;;;5.6;10;2.8;;;2;4.5;13.6;;;2.8;;;1.3;3.9;2.1;1.8;2.4;;;;;;;;;;;;;;;;;;;;;
NM;C1;P1;2023-05-14;2023-05-24;10;0.01283;7.7;;;6;9.9;2.7;;;1.8;5.6;13.4;;;3;;;1.2;3.8;2.1;1.7;2.6;;;;;;;;;;;;;;;;;;;;;
AAP;C3;P2;2023-05-19;2023-05-26;7;0.00562;5.7;;;3.7;8.7;1.9;;;1.3;2.9;7;;;3.2;;;1.5;4.6;2.2;1.7;3.2;;;;;;;;;;;;;;;;;;;;;
AAP;C3;P1;2023-05-19;2023-05-26;7;0.0039;5.2;;;3.6;7;1.6;;;1.1;3.7;5.6;;;3.4;;;1.2;4.5;2.2;1.6;2.9;;;;;;;;;;;;;;;;;;;;;
NM;C1;P1;2023-05-14;2023-05-26;12;0.02721;9.9;;;7;13.3;3.5;;;2.4;6.2;22.5;;;2.9;;;1.2;3.9;2.1;1.8;2.5;;;;;;;;;;;;;;;;;;;;;
NM;C1;P2;2023-05-14;2023-05-26;12;0.02377;9.7;;;7.3;12.3;2.9;;;2;6.8;19.7;;;3.5;;;1.2;4.8;2.2;1.8;2.7;;;;;;;;;;;;;;;;;;;;;
SC;C3;P1;2023-05-19;2023-05-26;7;0.00779;6.8;;;4.8;9.2;2.2;;;1.5;3;9.9;;;3.1;;;2.2;4.3;2.1;1.7;2.6;;;;;;;;;;;;;;;;;;;;;
SC;C3;P2;2023-05-19;2023-05-26;7;0.00627;5.8;;;3.4;8.4;2.3;;;1.5;3.7;7.9;;;2.7;;;1;4.4;2.1;1.8;2.6;;;;;;;;;;;;;;;;;;;;;
SA;C2;P1;2023-05-19;2023-05-26;7;0.01198;7.9;;;5;11.4;2.5;;;1.5;4.6;12.5;;;3.3;;;1.5;4.9;2.3;1.8;3.1;;;;;;;;;;;;;;;;;;;;;
SA;C2;P2;2023-05-19;2023-05-26;7;0.01082;7.5;;;5.4;10.7;2.4;;;1.7;3.6;12.4;;;3.1;;;2.1;3.9;2.1;1.8;2.7;;;;;;;;;;;;;;;;;;;;;
SMIX;C1;P2;2023-05-19;2023-05-26;7;0.00438;5.1;;;3.1;7.2;1.7;;;1.1;3.5;5.5;;;3.1;;;1.2;4.4;2.2;1.8;2.7;;;;;;;;;;;;;;;;;;;;;
SMIX;C1;P1;2023-05-19;2023-05-26;7;0.00301;4.3;;;2.5;6.3;1.7;;;1.1;2.5;4.2;;;2.7;;;1.1;3.9;2.2;1.6;3.5;;;;;;;;;;;;;;;;;;;;;
S;C2;P2;2023-04-14;2023-05-26;42;0.14422;17.2;;;11.5;21.2;5.7;;;4.1;7.5;69.2;;;3.1;;;2.2;3.7;2.1;1.7;2.6;;;;;;;;;;;;;;;;;;;;;
S;C2;P1;2023-04-14;2023-05-26;42;0.20811;19.3;;;11.9;23.3;6.8;;;4.8;10.9;87.1;;;3;;;1.2;4.1;2.2;1.8;2.6;;;;;;;;;;;;;;;;;;;;;
S;C2;P3;2023-04-12;2023-05-26;44;0.15262;18.1;;;12.7;23.7;5.8;;;4;8.1;73.4;;;3.2;;;1.8;4;2.2;2;2.9;;;;;;;;;;;;;;;;;;;;;
U;C1;P1;2023-04-19;2023-05-26;37;0.11463;16;;;11.3;18.9;5.1;;;3.7;8;57.2;;;3.2;;;1.4;4;2.2;1.9;2.6;;;;;;;;;;;;;;;;;;;;;
SC;C3;P1;2023-05-19;2023-05-29;10;0.04925;11.3;;;8;14.3;4.3;;;3;6.4;31.5;;;2.7;;;1.6;3.6;2.1;1.7;2.7;;;;;;;;;;;;;;;;;;;;;
SC;C3;P2;2023-05-19;2023-05-29;10;0.08529;13.5;;;10;15.9;5.1;;;3.4;6.8;45.7;;;2.7;;;2.1;3.2;2;1.7;2.4;;;;;;;;;;;;;;;;;;;;;
